,ID,Station Name,City,State,ZIP,County,latitude_station,longitude_station
1019,122488,MTP Parking 41-42 24th Street - Tesla Destination,Long Island City,NY,11101,Queens,40.7446,-73.9345
1020,115049,Icon Parking 810 Seventh Ave - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
1025,114914,Standard Parking 2 Metrotech - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
1038,115114,Icon Parking 111 8th Ave Parking - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
1042,115174,Parkit 10 Wooster St. - Tesla Destination,New York,NY,10013,New York,40.7185,-74.0025
1043,122475,IMPark 353 4th Ave - Tesla Destination,Brooklyn,NY,11215,Kings,40.6669,-73.9828
1048,188148,Minetta Garage,New York,NY,10012,New York,40.7255,-73.9983
1049,149299,Mall at Bay Plaza - Tesla Supercharger,Bronx,NY,10475,Bronx,40.8729,-73.8278
1056,191506,3474 Putnam Place,Bronx,NY,10467,Bronx,40.8737,-73.8712
1064,114907,Kings County Parking - Tesla Destination,Brooklyn,NY,11203,Kings,40.6505,-73.9349
1067,150697,Brunos Bakery and Restaurant - Tesla Destination,Staten Island,NY,10310,Richmond,40.6324,-74.1171
1087,187817,Travelers Parking,New York,NY,10014,New York,40.7339,-74.0054
1093,114996,Rapidpark 99 Park Ave - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1094,223257,420 E. 53rd St.,New York,NY,10022,New York,40.7571,-73.9657
1101,217354,INDUSTRY CITY LOT B EAST,Brooklyn,NY,11232,Kings,40.6521,-74.0018
1108,223292,305 East 80th Street,New York,NY,10075,New York,40.7143,-74.006
1117,230788,BNY - Building 292,Brooklyn,NY,11205,Kings,40.6924,-73.9666
1118,115191,Icon 9-11 Park Ave - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1125,115013,Icon Parking 1350 Avenue of the Americas - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
1127,200474,115 Fort Washington Ave,New York,NY,10032,New York,40.8382,-73.942
1129,115094,Glenwood Belmont Parking - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
1138,114918,imPark 101 Bedford Ave - Tesla Destination,Brooklyn,NY,11211,Kings,40.7095,-73.9563
1139,174180,TATABROOKFIELD GATEWAY #1,New York,NY,10044,New York,40.7618,-73.9505
1140,115066,GGMC Ruppert Car Park - Tesla Destination,New York,NY,10128,New York,40.7816,-73.9511
1155,115083,Icon Parking 300 E 59th Street - Tesla Destination,New York,NY,10022,New York,40.7571,-73.9657
1167,150587,IMPark 92-77 Queens Blvd - Tesla Destination,Rego Park,NY,11374,Queens,40.7278,-73.8602
1168,44323,Star Nissan,Bayside,NY,11361,Queens,40.7627,-73.7745
1169,115150,GGMC Parking 51-53 E 76th St Carlyle Hotel - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
1175,230822,EastSide Parking LLC.,New York,NY,10022,New York,40.7571,-73.9657
1179,115132,imPark 422 E 79th Street - Tesla Destination,New York,NY,10075,New York,40.7143,-74.006
1182,207795,1 WATERLINE STATION#1,New York,NY,10069,New York,40.778,-73.9884
1184,115071,Rapidpark 25-27 Beekman Street - Tesla Destination,New York,NY,10038,New York,40.7101,-74.0013
1192,190532,iPark - 67th Street,New York,NY,10065,New York,40.7651,-73.9638
1195,115121,Icon Liberty View Parking - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1200,115084,GGMC Parking E 74th Street - Tesla Destination,New York,NY,10021,New York,40.7685,-73.9588
1205,194168,170 E End Ave,New York,NY,10128,New York,40.7816,-73.9511
1211,168977,Nap York - Tesla Destination,New York,NY,10018,New York,40.7547,-73.9925
1215,115188,Quik Park 808 Garage LLC - Tesla Destination,New York,NY,10025,New York,40.7975,-73.9683
1229,115142,Icon Parking 5 E 22nd Street - Tesla Destination,New York,NY,10010,New York,40.7375,-73.9813
1231,85969,Koeppel Nissan,Jackson Heights,NY,11372,Queens,40.7513,-73.883
1240,201636,3500 Dekalb Ave,Bronx,NY,10467,Bronx,40.8737,-73.8712
1242,114986,iPark 10 West 15th - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
1248,213081,Icon Mercury Parking,New York,NY,10019,New York,40.7651,-73.9858
1254,122479,MTP Parking 755 Kent Ave - Tesla Destination,Brooklyn,NY,11249,Kings,40.6451,-73.945
1255,115110,Rapidpark 351 East 83rd - Tesla Destination,New York,NY,10028,New York,40.7763,-73.9529
1259,218294,Bridge Towers Location 1,New York,NY,10033,New York,40.8496,-73.9356
1264,169010,Park Kwik-300 Ashland - Tesla Destination,Brooklyn,NY,11217,Kings,40.6816,-73.9798
1274,223088,Rapid Park - 204 W 101 st,New York,NY,10025,New York,40.7975,-73.9683
1285,188094,UMGI EV2,LIC,NY,11101,Queens,40.7446,-73.9345
1296,115050,Standard Parking 21 East 15th Street - Tesla Destination,New York,NY,10003,New York,40.7313,-73.9892
1298,150535,506 W 181 St Garage-PARK-it - Tesla Destination,Manhattan,NY,10033,New York,40.8496,-73.9356
1305,181933,NYC FLEET DPR_ICAHN_2_L3,New York,NY,10035,New York,40.8011,-73.9371
1314,115165,Standard Parking 58 W 58th Street - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
1317,223835,G & M REALTY 2 STATION 4,LIC,NY,11101,Queens,40.7446,-73.9345
1318,190531,Discover 97 Parking LLC,New York,NY,10025,New York,40.7975,-73.9683
1320,174642,PANYNJ JFK Y GARAGE 5,Queens,NY,11430,Queens,40.6472,-73.7827
1326,230870,New York Presbyterian Hospital,Brooklyn,NY,11215,Kings,40.6669,-73.9828
1334,223526,320 Mason Ave,New York,NY,10305,Richmond,40.5973,-74.0768
1338,115098,Icon Parking 330 E 39th Street - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1341,166727,Staten Island Mall,Staten Island,NY,10314,Richmond,40.6039,-74.1472
1351,168539,iPark 34 N 7th Street - Tesla Destination,Brooklyn,NY,11249,Kings,40.6451,-73.945
1357,189112,Manhattan Parking Group,Manhattan,NY,10019,New York,40.7651,-73.9858
1367,150614,ProPark 110-45 Queens Blvd - Tesla Destination,Forest Hills,NY,11375,Queens,40.7229,-73.8473
1371,223267,142 E 31st St.,New York,NY,10016,New York,40.7443,-73.9781
1381,115103,MPG 340 East 93rd - Tesla Destination,New York,NY,10128,New York,40.7816,-73.9511
1383,114901,GGMC Belltel Car Park - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
1387,150575,Enterprise Parking 150 Myrtle Ave - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
1388,115136,ABM Parking 866 UN Plaza - Tesla Destination,New York,NY,10017,New York,40.7517,-73.9707
1392,123134,Queensboro Hall,Queens,NY,11415,Queens,40.7069,-73.8297
1401,114991,Champion Parking E 16th Street - Tesla Destination,New York,NY,10003,New York,40.7313,-73.9892
1405,115154,Icon Parking 54 Murray Street - Tesla Destination,New York,NY,10007,New York,40.7139,-74.007
1407,206917,BORO PARK BORO CHARGE 3,Borough Park,NY,11219,Kings,40.6336,-73.996
1418,196329,1065 Elton St,Brooklyn,NY,11239,Kings,40.6497,-73.8824
1426,115125,iPark 41 E 85th Street - Tesla Destination,New York,NY,10028,New York,40.7763,-73.9529
1433,115182,Parkright 738 Greenwich Street - Tesla Destination,New York,NY,10014,New York,40.7339,-74.0054
1435,189363,Laureate Garage,New York,NY,10023,New York,40.7764,-73.9827
1442,150580,IMPark 188 E 78th St - Tesla Destination,Manhattan,NY,10075,New York,40.7143,-74.006
1444,192949,4 W 93rd St,New York,NY,10025,New York,40.7975,-73.9683
1447,150521,iPark NYC 455 Central Park West - Tesla Destination,New York,NY,10025,New York,40.7975,-73.9683
1455,115005,Icon Parking 12 East 9th Street - Tesla Destination,New York,NY,10003,New York,40.7313,-73.9892
1466,115018,Icon Parking 150 Charles Street - Tesla Destination,New York,NY,10014,New York,40.7339,-74.0054
1469,115108,Quik Park 82nd Street LLC - Tesla Destination,New York,NY,10028,New York,40.7763,-73.9529
1473,115023,City Parking Garment One Garage - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1482,189759,Icon Parking - Hudson,New York,NY,10014,New York,40.7339,-74.0054
1486,223282,200 East End Ave,New York,NY,10128,New York,40.7816,-73.9511
1495,102341,JFK Airport Travel Plaza - Tesla Supercharger,Queens,NY,11430,Queens,40.6472,-73.7827
1499,65288,Bay Ridge Municipal Parking Garage,Brooklyn,NY,11209,Kings,40.6251,-74.0303
1507,223300,191 East 71st Street,New York,NY,10021,New York,40.7685,-73.9588
1508,115169,RapidPark 600 Columbus Ave - Tesla Destination,New York,NY,10128,New York,40.7816,-73.9511
1512,115037,Standard Parking 20 W 13th Street - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
1518,114968,MPG 1-50 51st Ave - Tesla Destination,Long Island City,NY,11101,Queens,40.7446,-73.9345
1520,233094,171 E 84th St,New York,NY,10028,New York,40.7763,-73.9529
1523,115180,Rapidpark 70 Riverside Dr - Tesla Destination,New York,NY,10024,New York,40.7864,-73.9764
1526,115158,iPark NYC 549 W 23rd Street - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
1527,150517,iPark NYC E 80th Street - Tesla Destination,New York,NY,10075,New York,40.7143,-74.006
1533,115016,Rapidpark 148 E 33rd Street - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1536,122471,ImPark 500 4th Ave - Tesla Destination,Brooklyn,NY,11215,Kings,40.6669,-73.9828
1538,114995,ABM Parking 475 Park Ave South LLC - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1541,227360,PVECSTATION1 PARKWAY VILLAGE,Jamaica,NY,11432,Queens,40.7119,-73.7944
1547,166366,Staten Island University Hospital (South Side 375 Sequine Ave),Staten Island,NY,10309,Richmond,40.5352,-74.2116
1555,194951,JFK Airport - West Cell Phone Lot,Jamaica,NY,11430,Queens,40.6472,-73.7827
1565,230791,Flushing Plaza,Flushing,NY,11355,Queens,40.7536,-73.8226
1570,221556,HCBR STATION 1,Brooklyn,NY,11209,Kings,40.6251,-74.0303
1573,149300,Atlantic Center - Tesla Supercharger,Brooklyn,NY,11217,Kings,40.6816,-73.9798
1575,115173,iPark NYC 61 Jane Street - Tesla Destination,New York,NY,10014,New York,40.7339,-74.0054
1576,122489,iPark 400 E 85th St - Tesla Destination,Manhattan,NY,10028,New York,40.7763,-73.9529
1577,115175,imPark 611 E 83rd Street - Tesla Destination,New York,NY,10028,New York,40.7763,-73.9529
1586,180139,PANYNJ LGA WEST 2,Flushing,NY,11371,Queens,40.7721,-73.8735
1587,206913,BORO PARK BORO CHARGE 10,Borough Park,NY,11219,Kings,40.6336,-73.996
1588,223281,110 East End Ave,New York,NY,10028,New York,40.7763,-73.9529
1592,162156,WCS NS1 SOUTHERN,Bronx,NY,10460,Bronx,40.8409,-73.8794
1597,115140,Rapidpark 480 Riverside (120th St) - Tesla Destination,New York,NY,10027,New York,40.8116,-73.955
1600,102335,W 75th Parking Garage - Tesla Supercharger,New York,NY,10023,New York,40.7764,-73.9827
1603,115006,MPG 121 Reade Street - Tesla Destination,New York,NY,10013,New York,40.7185,-74.0025
1608,193979,NYC Parking Kent,Brooklyn,NY,11211,Kings,40.7095,-73.9563
1610,114984,Rapidpark 10 E 30th Street - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1617,115038,Central Parking 200 Chambers - Tesla Destination,New York,NY,10007,New York,40.7139,-74.007
1622,115168,Champion Parking 60 East End Avenue - Tesla Destination,New York,NY,10028,New York,40.7763,-73.9529
1626,114903,GMC 388 Bridge Street - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
1631,202163,145 Brooklyn Ave,Brooklyn,NY,11213,Kings,40.67,-73.9367
1633,230787,BNY - Building 6,Brooklyn,NY,11205,Kings,40.6924,-73.9666
1643,115093,Quik Park 32 Debrosses LLC - Tesla Destination,New York,NY,10013,New York,40.7185,-74.0025
1651,189365,Gerard Garage,Forest Hills,NY,11375,Queens,40.7229,-73.8473
1657,115060,GGMC Yorkville Car Park - Tesla Destination,New York,NY,10128,New York,40.7816,-73.9511
1667,150573,Enterprise Parking 545 Washington Ave - Tesla Destination,Brooklyn,NY,11238,Kings,40.679,-73.9644
1672,122482,Excel Parking 87-10 Northern Blvd - Tesla Destination,Jackson Heights,NY,11372,Queens,40.7513,-73.883
1676,150686,GGMC Parking MODA - Tesla Destination,Jamaica,NY,11432,Queens,40.7119,-73.7944
1687,115135,City Parking E 61st Street - Tesla Destination,New York,NY,10065,New York,40.7651,-73.9638
1700,230843,Bonneville 329 E 22nd St.,Manhattan,NY,10010,New York,40.7375,-73.9813
1706,114999,iPark NYC 1025 83rd - Tesla Destination,New York,NY,10028,New York,40.7763,-73.9529
1718,202055,7 Marcus Garvey Blvd,Brooklyn,NY,11206,Kings,40.7012,-73.9436
1723,205858,LIN-DAN RICK,New York,NY,10010,New York,40.7375,-73.9813
1732,207889,1 WATERLINE STATION#6,New York,NY,10069,New York,40.778,-73.9884
1738,115012,1345 Parking Garage - Tesla Destination,New York,NY,10105,New York,40.7628,-73.9785
1739,224248,G & M REALTY 2 STATION 1,LIC,NY,11101,Queens,40.7446,-73.9345
1741,171477,NYC FLEET DPRMBLOT8_2_L3,Midland Beach,NY,10305,Richmond,40.5973,-74.0768
1746,191469,Hunter's Point South Crossing,Long Island City,NY,11101,Queens,40.7446,-73.9345
1747,114970,Little Man Parking (Queens West) - Tesla Destination,Long Island City,NY,11109,Queens,40.7454,-73.9575
1748,199108,167-149 Meeker Ave,Brooklyn,NY,11211,Kings,40.7095,-73.9563
1754,197695,WFM - NORTHEAST WHOLE FOODS 1,Gowanus,NY,11215,Kings,40.6669,-73.9828
1760,115044,GMC Copley Parking - Tesla Destination,New York,NY,10023,New York,40.7764,-73.9827
1762,115163,Rapidpark 575 1st Avenue - Tesla Destination,New York,NY,10016,New York,40.7443,-73.9781
1772,114908,1 Hotel Brooklyn Bridge - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
1774,115104,Rapidpark 340 94th Street - Tesla Destination,New York,NY,10128,New York,40.7816,-73.9511
1780,115027,GGMC Parking Alfred - Tesla Destination,New York,NY,10023,New York,40.7764,-73.9827
1786,114892,Discount Parking 180 Ashland Place - Tesla Destination,Brooklyn,NY,11217,Kings,40.6816,-73.9798
1793,226845,46-71 30th Place,Long Island City,NY,11101,Queens,40.7446,-73.9345
1795,174185,TATABROOKFIELD #4,New York,NY,10044,New York,40.7618,-73.9505
1796,115197,GGMC The Cove - Tesla Destination,New York,NY,10280,New York,40.7105,-74.0163
1798,168571,Alps Provisions - Tesla Destination,Astoria,NY,11105,Queens,40.7763,-73.911
1800,187816,Red Ball Garage,Manhattan,NY,10016,New York,40.7443,-73.9781
1802,163485,Apple West Parking,New York,NY,10025,New York,40.7975,-73.9683
1810,115072,Rapidpark 254 W 79th Street - Tesla Destination,New York,NY,10024,New York,40.7864,-73.9764
1811,225691,81-09 41st Ave,Queens,NY,11373,Queens,40.7351,-73.8776
1813,194646,383 Court St,Brooklyn,NY,11231,Kings,40.6794,-74.0014
1816,169851,Imperial Parking,New York,NY,10016,New York,40.7443,-73.9781
1817,115089,Parkit 310 E 11th Street - Tesla Destination,New York,NY,10003,New York,40.7313,-73.9892
1819,225482,ARCHER GREEN MI STATION 5,Jamaica,NY,11433,Queens,40.6969,-73.7877
1823,223323,DOCK STATION 10,New York,NY,10001,New York,40.7484,-73.9967
1827,223100,Rapid Park - 44 State St,Brooklyn,NY,11201,Kings,40.694,-73.9903
1835,115147,Icon Parking 51 W 22nd - Tesla Destination,New York,NY,10010,New York,40.7375,-73.9813
1838,115130,GMC Parking 420 E 53rd - Tesla Destination,New York,NY,10022,New York,40.7571,-73.9657
1839,223115,411 West 55th St,New York,NY,10019,New York,40.7651,-73.9858
1845,114913,GGMC Parking 75 Smith St Garage - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
1848,225069,Energy Plus NY - 4769 White Pl,Bronx,NY,10470,Bronx,40.9,-73.8622
1853,115192,Rapidpark 9-11 W 100th Street - Tesla Destination,New York,NY,10024,New York,40.7864,-73.9764
1862,223588,Supercharge NYC,Brooklyn,NY,11211,Kings,40.7095,-73.9563
1866,115078,ABM Parking Services 285 W 50th Street LLC - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
1869,122478,ImPark Atlantic Terrace - Tesla Destination,Brooklyn,NY,11217,Kings,40.6816,-73.9798
1874,102327,North 12 Parking (at the William Vale) - Tesla Supercharger,Brooklyn,NY,11249,Kings,40.6451,-73.945
1875,207729,1 WATERLINE STATION#8,New York,NY,10069,New York,40.778,-73.9884
1889,164713,Tribeca Green,New York,NY,10282,New York,40.7166,-74.0146
1896,150649,19-80 Steinway - Tesla Destination,Astoria,NY,11105,Queens,40.7763,-73.911
1901,200988,NYU NYU # 1,New York,NY,10012,New York,40.7255,-73.9983
1912,202766,395 Lenox Rd,Brooklyn,NY,11203,Kings,40.6505,-73.9349
1914,115055,iPark 200 West Garage Corp. - Tesla Destination,New York,NY,10001,New York,40.7484,-73.9967
1915,150586,Sylvan Parking 136-33 37th Ave - Tesla Destination,Flushing,NY,11354,Queens,40.7667,-73.8241
1926,115116,Icon Parking Wall Park - Tesla Destination,New York,NY,10005,New York,40.7056,-74.0083
1934,166730,Staten Island Mall,Staten Island,NY,10314,Richmond,40.6039,-74.1472
1937,114992,Icon Parking 101 W 15th - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
1943,206916,BORO PARK BORO CHARGE 6,Borough Park,NY,11219,Kings,40.6336,-73.996
1955,223833,G & M REALTY 2 STATION 2,LIC,NY,11101,Queens,40.7446,-73.9345
1959,122472,Sherman Parking - Tesla Destination,Brooklyn,NY,11211,Kings,40.7095,-73.9563
1972,115048,Champion Parking W 76th Street - Tesla Destination,New York,NY,10023,New York,40.7764,-73.9827
1976,154371,WFM - NORTHEAST WHOLE FOODS 2,Gowanus,NY,11215,Kings,40.6669,-73.9828
1981,114987,GGMC Parking 10 W 66th St Garage - Tesla Destination,New York,NY,10023,New York,40.7764,-73.9827
1983,114895,Parkright 257 Gold Street - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
1986,225131,Icon Parking - 111 Eighth Avenue,New York,NY,10011,New York,40.7402,-73.9996
1988,115159,Icon Parking 55 W 14th Street - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
1991,197548,626 Sheepshead Bay Rd - Parking,Brooklyn,NY,11224,Kings,40.5767,-73.9884
1997,114888,Century Parking Corp - Tesla Destination,Bronx,NY,10463,Bronx,40.8798,-73.9067
2013,115100,Apple Parking 332 W 11th Street - Tesla Destination,New York,NY,10014,New York,40.7339,-74.0054
2016,115031,Residence Inn New York Manhattan - Tesla Destination,New York,NY,10019,New York,40.7651,-73.9858
2018,115024,Prime Parking Systems - 155 E 68th Street - Tesla Destination,New York,NY,10065,New York,40.7651,-73.9638
2020,44329,Kings Nissan,Brooklyn,NY,11235,Kings,40.5839,-73.9536
2022,150576,Enterprise Parking 147 Flatbush Avenue Extension - Tesla Destination,Brooklyn,NY,11201,Kings,40.694,-73.9903
2023,223258,449 East 49th Street,New York,NY,10022,New York,40.7571,-73.9657
2034,115068,iPark NYC 250 West Parking - Tesla Destination,New York,NY,10011,New York,40.7402,-73.9996
2043,115085,Parkright 300 E 77th St - Tesla Destination,New York,NY,10075,New York,40.7143,-74.006
2057,115019,Icon Parking 150 E 58th Street - Tesla Destination,New York,NY,10155,New York,40.7611,-73.968
2063,115187,Icon 80 Riverside Blvd - Tesla Destination,New York,NY,10069,New York,40.778,-73.9884
